data,label,CCT_xc_distance,CCT_xc_count1,CCT_xc_count7,CCT_x4_distance,CCT_x4_count1,CCT_x4_count7,r50_xc_distance,r50_xc_count1,r50_xc_count7,r50_xc_xs5,r50_xc_xs3,r50_xc_all3,r50_xc_all5,r50_x4_distance,r50_x4_count1,r50_x4_count7
covid_hosp/train/1/E-1-34.jpeg_000,0,1.9993414388029251,0,0,0.5487448345170857,0,4,1.9856167080568317,0,0,0,0,0,0,0.19192921986644895,0,0
covid_hosp/train/1/E-1-34.jpeg_001,1,2.0461805833038582e-05,1,7,0.5453587186640707,1,3,0.0016822930789175405,1,7,5,3,3,5,0.17238652584549186,1,7
covid_hosp/train/1/E-1-36.jpeg_000,0,1.992237336927113,0,0,0.8701110722167407,0,0,1.814805245632028,0,0,0,0,0,0,0.19038406450641654,0,2
covid_hosp/train/1/E-1-36.jpeg_001,1,0.004488679658905315,1,7,0.3612305008661395,1,7,0.12560327843873897,1,7,5,3,3,5,0.17068862224051762,1,5
covid_hosp/train/1/E-1-40.jpeg_000,0,1.9995700996957972,0,0,0.8663406999927568,0,0,1.9940513452353914,0,0,2,2,0,0,0.31782156302270836,0,2
covid_hosp/train/1/E-1-40.jpeg_001,1,1.6450738193896086e-07,1,7,0.36876597213548723,1,7,3.561723080247603e-06,1,7,3,1,3,5,0.1787354459957069,1,5
covid_hosp/train/1/E-1-45.jpeg_000,0,1.9999610125738032,0,0,0.7275547241531022,0,0,0.1393542737363721,0,1,2,1,3,4,0.17427134361044105,0,6
covid_hosp/train/1/E-1-45.jpeg_001,1,0.0007498109189230107,1,7,0.5072943078499692,1,7,1.798463364703288,1,6,3,2,0,1,0.20546154689663465,1,1
covid_hosp/train/1/E-1-51.jpeg_000,0,1.972847175082959,0,1,0.6202531521701473,0,0,1.9804498638840635,0,0,0,0,0,0,0.21973032844078955,0,0
covid_hosp/train/1/E-1-51.jpeg_001,1,0.0345061570627373,1,6,0.44276416886303704,1,7,0.0037183935163866977,1,7,5,3,3,5,0.17066177946291128,1,7
covid_hosp/train/1/E-1-52.jpeg_000,0,1.9991576094058519,0,0,0.8387590507606154,0,0,1.9723361422344858,0,0,0,0,0,0,0.19104577335491735,0,2
covid_hosp/train/1/E-1-52.jpeg_001,1,6.218249078360216e-05,1,7,0.33392358489882523,1,7,0.007673972817374253,1,7,5,3,3,5,0.1768493240911524,1,5
covid_hosp/train/1/F-1-02.jpg_000,0,1.9975657688308086,0,0,0.78589996545642,0,0,1.9851084973891808,0,0,2,1,1,2,0.3065943545054689,0,0
covid_hosp/train/1/F-1-02.jpg_001,1,0.0007955613166080733,1,7,0.4992854894195662,1,7,0.001859588196105988,1,7,3,2,2,3,0.18286253471520408,1,7
covid_hosp/train/1/F-1-13.jpg_000,0,1.9990320056068427,0,0,0.7179457998867947,0,0,1.9881957594656934,0,0,0,0,0,1,0.28313138134942517,0,0
covid_hosp/train/1/F-1-13.jpg_001,1,0.002729394134851737,1,7,0.5014726373617457,1,7,0.0008820446807138449,1,7,5,3,3,4,0.16881752430239105,1,7
covid_hosp/train/1/F-1-17.jpg_000,0,1.9999740407038404,0,0,0.823050066547388,0,0,1.991406876492964,0,0,5,3,3,5,0.3142331044879151,0,0
covid_hosp/train/1/F-1-17.jpg_001,1,0.00025744181425246815,1,7,0.3589997638576994,1,7,0.00018802815616414392,1,7,0,0,0,0,0.21200185673636973,1,7
covid_hosp/train/1/F-1-23.jpg_000,0,1.9999048904253258,0,0,0.8540647660853875,0,0,1.630384215406589,0,2,0,0,0,0,0.2214390621585779,0,3
covid_hosp/train/1/F-1-23.jpg_001,1,0.0001296811040800705,1,7,0.45798498699214063,1,7,0.28694502296567415,1,5,5,3,3,5,0.16919795646858882,1,4
covid_hosp/train/1/F-1-25.jpg_000,0,1.997840573210235,0,0,0.7585286244007067,0,0,1.9894659809682307,0,0,2,2,0,0,0.29103118570109987,0,0
covid_hosp/train/1/F-1-25.jpg_001,1,0.0006419265029232735,1,7,0.47152512321290363,1,7,0.0005603405675316253,1,7,3,1,3,5,0.19946481643914982,1,7
covid_hosp/train/1/F-1-31.jpg_000,0,1.9997217617982987,0,0,0.7535987018557437,0,0,1.9830136729186618,0,0,2,2,2,4,0.23657530610910038,0,0
covid_hosp/train/1/F-1-31.jpg_001,1,0.001430104877514382,1,7,0.4616149671696418,1,7,0.002647347616473117,1,7,3,1,1,1,0.16418100693759607,1,7
covid_hosp/train/1/F-1-34.jpg_000,0,1.9993047626721885,0,0,0.6388217360364719,0,0,1.9873833815891235,0,0,3,2,0,2,0.2515658867038324,0,2
covid_hosp/train/1/F-1-34.jpg_001,1,0.0022562804870418507,1,7,0.5185931477820248,1,7,0.0011146243623821883,1,7,2,1,3,3,0.18845569180832256,1,5
covid_hosp/train/1/F-1-38.jpg_000,0,1.9965680204472216,0,0,0.8091179713795001,0,0,0.985816178768837,0,0,0,0,0,1,0.25908144920290654,1,5
covid_hosp/train/1/F-1-38.jpg_001,1,0.0014028853931442598,1,7,0.4322130561681794,1,7,0.9025413290751667,1,7,5,3,3,4,0.20714069133228852,0,2
covid_hosp/train/1/F-1-42.jpg_000,0,1.9999426449061453,0,0,0.8973076433755073,0,0,1.9747308368248109,0,0,3,1,0,2,0.23486010443090266,0,0
covid_hosp/train/1/F-1-42.jpg_001,1,0.00018405850778391297,1,7,0.36682493135962857,1,7,0.006432571305562185,1,7,2,2,3,3,0.18583023987384295,1,7
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g0-Fig8b-day5.jpeg_000,0,1.999673670647231,0,0,0.9680223163412391,0,0,1.9914738182007925,0,0,2,2,0,0,0.28223975122610423,0,0
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g0-Fig8b-day5.jpeg_001,1,9.457428458925499e-06,1,7,0.1901865488584643,1,7,0.0001782171604411964,1,7,3,1,3,5,0.15509380953377294,1,7
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g0-Fig8c-day10.jpeg_000,0,1.9997763927587013,0,0,1.0287959596606053,0,0,1.99568323696018,0,0,0,0,0,0,0.27317913329522026,0,0
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g0-Fig8c-day10.jpeg_001,1,3.8273701247537595e-05,1,7,0.24218083326185302,1,7,0.00017761233902646723,1,7,5,3,3,5,0.11398492834223772,1,7
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g04a-Fig4a-day7.jpeg_000,0,0.002509181129805471,1,6,0.287952808270849,1,7,0.008247993662071074,1,4,4,2,3,5,0.08320809461623246,1,6
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g04a-Fig4a-day7.jpeg_001,1,1.99916132954883,0,1,0.7811469876203656,0,0,1.9712611320327431,0,3,1,1,0,0,0.20391583329451723,0,1
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g04b-Fig4b-day12.jpeg_000,0,0.21719514481144608,1,3,0.5649739000724661,0,4,0.007397378761647144,0,5,2,1,1,2,0.0992530745141248,1,6
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g04b-Fig4b-day12.jpeg_001,1,1.8010561903679645,0,4,0.6165494167610175,1,3,1.972860956825465,1,2,3,2,2,3,0.2163535608218108,0,1
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g07a-Fig7a-day5.jpeg_000,0,1.9994794744908528,0,1,0.8663643458279413,0,0,1.984018256079331,0,0,0,0,0,0,0.18927862723251043,0,1
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g07a-Fig7a-day5.jpeg_001,1,2.8077768188250474e-06,1,6,0.2349950269581682,1,7,0.0022587098045450116,1,7,5,3,3,5,0.15388203264469957,1,6
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g07b-Fig7b-day12.jpeg_000,0,1.9990612055097443,0,0,0.674066647462051,0,0,0.04332138542901598,0,2,1,1,1,1,0.11993833065027659,0,2
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g07b-Fig7b-day12.jpeg_001,1,9.028238230157637e-05,1,7,0.30260631998708654,1,7,1.9182244258418082,1,5,4,2,2,4,0.17118726628488412,1,5
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g09a-Fig9a-day17.jpeg_000,0,1.998734762963974,0,0,0.9957157641469836,0,0,1.9879832755612385,0,0,0,0,0,0,0.21904428768608375,0,0
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g09a-Fig9a-day17.jpeg_001,1,0.00020832003841619873,1,7,0.31302975845200076,1,7,0.0009409817373654539,1,7,5,3,3,5,0.13663710780269456,1,7
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g09b-Fig9b-day19.jpeg_000,0,1.9990645184275553,0,0,1.0503944420567501,0,0,1.9946201685756995,0,0,0,0,0,0,0.39933743640189456,0,0
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g09b-Fig9b-day19.jpeg_001,1,8.925681551774645e-05,1,7,0.3454868343105628,1,7,3.2180533548586965e-05,1,7,5,3,3,5,0.20140860194334043,1,7
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g09c-Fig9c-day27.jpeg_000,0,1.9985228631700476,0,0,1.0425711754995,0,0,1.9940508329472029,0,0,0,0,0,0,0.358794987460069,0,0
covid_hosp/train/1/SARS-10.1148rg.242035193-g04mr34g09c-Fig9c-day27.jpeg_001,1,0.00029920225202140216,1,7,0.3619084306557321,1,7,3.549180430217902e-06,1,7,5,3,3,5,0.1696920491203905,1,7
covid_hosp/train/1/aspiration-pneumonia-5-day0.jpg_000,0,1.999995589790926,0,0,0.8432755802238266,0,0,1.9976475126404254,0,0,0,0,0,0,0.3683139313978846,0,0
covid_hosp/train/1/aspiration-pneumonia-5-day0.jpg_001,1,0.0005400687746148769,1,7,0.25918105139281433,1,7,0.0009326138329874833,1,7,5,3,3,5,0.15269415578034518,1,7
covid_hosp/train/1/aspiration-pneumonia-5-day10.jpg_000,0,1.9991836198150592,0,0,0.6096686855466329,0,1,1.9972149303480082,0,0,2,1,1,1,0.26303099706717425,0,0
covid_hosp/train/1/aspiration-pneumonia-5-day10.jpg_001,1,0.0024705321775264633,1,7,0.37199210507994507,1,6,0.0006898783733889635,1,7,3,2,2,4,0.10625666282110002,1,7
covid_hosp/train/1/aspiration-pneumonia-5-day27.jpg_000,0,1.9998806419922417,0,0,0.7429239987664321,0,0,1.9954971162406747,0,0,1,1,1,2,0.25745010769292775,0,0
covid_hosp/train/1/aspiration-pneumonia-5-day27.jpg_001,1,0.0010280260681790887,1,7,0.38671215429641403,1,7,0.0001421861679506975,1,7,4,2,2,3,0.15739379918084828,1,7
covid_hosp/train/1/aspiration-pneumonia-5-day3.jpg_000,0,1.9997677160273222,0,0,0.7893893417163056,0,0,1.9947941126655317,0,0,3,2,2,3,0.3042879082504649,0,0
covid_hosp/train/1/aspiration-pneumonia-5-day3.jpg_001,1,0.0013233241621527503,1,7,0.3066955769576317,1,7,4.7194988660348436e-05,1,7,2,1,1,2,0.15807034257229358,1,7
covid_hosp/train/1/bdc40f9ad2395d88c92479089f5d1b_jumbo-10.jpeg_000,0,1.9988901652318671,0,0,1.062320424765296,0,0,1.9954253939236697,0,0,0,0,0,0,0.40515554265670284,0,0
covid_hosp/train/1/bdc40f9ad2395d88c92479089f5d1b_jumbo-10.jpeg_001,1,0.002964168998198513,1,7,0.3518520238821895,1,7,0.0001297615594896273,1,7,5,3,3,5,0.17850555409421232,1,7
covid_hosp/train/1/c-A-1-08.jpg_000,0,1.9993362463771045,0,0,1.0134167377416514,0,0,1.9949525712683678,0,1,0,0,0,1,0.3448268475189481,0,0
covid_hosp/train/1/c-A-1-08.jpg_001,1,2.1385612526403364e-05,1,7,0.31810972985848074,1,7,6.3645986600247e-05,1,6,5,3,3,4,0.15794792131431779,1,7
covid_hosp/train/1/c-A-1-19.jpg_000,0,1.9984408044965862,0,0,0.8750868890337526,0,0,1.9936185017874912,0,0,0,0,0,0,0.320367381391808,0,0
covid_hosp/train/1/c-A-1-19.jpg_001,1,0.00033675522908571676,1,7,0.3267727014851922,1,7,7.634598023775752e-07,1,7,5,3,3,5,0.16921045512509336,1,7
covid_hosp/train/1/c-A-1-21.jpg_000,0,1.9989612975468058,0,0,1.0099805364387,0,0,1.9934223373771611,0,0,1,0,0,1,0.3788347879286893,0,0
covid_hosp/train/1/c-A-1-21.jpg_001,1,0.0001230149045871043,1,7,0.3676200611582696,1,7,4.38588344897628e-06,1,7,4,3,3,4,0.1846143340740385,1,7
covid_hosp/train/1/c-A-1-30.jpg_000,0,1.9995839949809158,0,0,0.9531165517909691,0,0,1.9926828494861124,0,0,0,0,0,0,0.30670270765755125,0,0
covid_hosp/train/1/c-A-1-30.jpg_001,1,5.52743230852748e-07,1,7,0.4255897355055269,1,7,4.2765129712796224e-05,1,7,5,3,3,5,0.14825479904338468,1,7
covid_hosp/train/1/c-B-1-04.jpg_000,0,1.9973480161216255,0,0,0.7094394253102397,0,0,1.9950065809594884,0,0,5,3,1,3,0.3174324097128862,0,0
covid_hosp/train/1/c-B-1-04.jpg_001,1,0.005273262160123915,1,7,0.45566363498549944,1,7,6.988034277011224e-05,1,7,0,0,2,2,0.18046512042050455,1,7
covid_hosp/train/1/c-B-1-10.jpg_000,0,1.999543366651662,0,0,0.9554860485501415,0,0,1.9936029591791395,0,0,0,0,0,0,0.39983436596807476,0,0
covid_hosp/train/1/c-B-1-10.jpg_001,1,0.0018065703013446788,1,7,0.3741608056141317,1,7,9.431136267501472e-07,1,7,5,3,3,5,0.21064588450035104,1,7
covid_hosp/train/1/c-B-1-15.jpg_000,0,1.997848619557314,0,0,0.8959011674086379,0,0,1.947790110797706,0,0,1,0,0,0,0.24324712195123532,0,0
covid_hosp/train/1/c-B-1-15.jpg_001,1,0.004557061205965773,1,7,0.5714612106825117,1,7,0.022549275315181472,1,7,4,3,3,5,0.15919924975601418,1,7
covid_hosp/train/1/c-B-1-16.jpg_000,0,1.999994955665277,0,0,0.9856526186012706,0,0,1.9923638150895178,0,0,3,2,0,0,0.33063383845728633,0,0
covid_hosp/train/1/c-B-1-16.jpg_001,1,0.0005468708546607637,1,7,0.38992483379094756,1,7,7.035619713047225e-05,1,7,2,1,3,5,0.1640881628391695,1,7
covid_hosp/train/1/c-B-1-20.jpg_000,0,1.9999526703594226,0,0,0.8744054091539651,0,0,1.9918399538372624,0,0,0,0,0,0,0.3125346799866131,0,0
covid_hosp/train/1/c-B-1-20.jpg_001,1,0.00020336050235170156,1,7,0.4272108451256178,1,7,0.00012862578861350116,1,7,5,3,3,5,0.1591238825451724,1,7
covid_hosp/train/1/c-B-1-23.jpg_000,0,1.998855902850063,0,0,0.8108039178200825,0,0,1.9917742558056473,0,0,0,0,0,0,0.276651214834558,0,0
covid_hosp/train/1/c-B-1-23.jpg_001,1,0.0030199714340223283,1,7,0.45675700546199427,1,7,0.00013700653845127864,1,7,5,3,3,5,0.17633035174189426,1,7
covid_hosp/train/1/c-B-1-38.jpg_000,0,1.9981707589922775,0,0,0.9199132095061527,0,0,1.9953727116934168,0,0,0,0,0,0,0.3113863594339379,0,0
covid_hosp/train/1/c-B-1-38.jpg_001,1,0.004082541259378014,1,7,0.3600818071176948,1,7,0.00012105539601081627,1,7,5,3,3,5,0.15893256540067102,1,7
covid_hosp/train/1/c-B-1-42.jpg_000,0,1.99973082801072,0,0,0.9195348677747188,0,0,1.9953912753795,0,0,1,0,0,0,0.3181667006562978,0,0
covid_hosp/train/1/c-B-1-42.jpg_001,1,0.0014094613936428413,1,7,0.40863498854421265,1,7,0.0001240830642122992,1,7,4,3,3,5,0.15455048233880975,1,7
covid_hosp/train/1/c-C-1-04.jpg_000,0,1.9960115389533484,1,2,0.8346339253778925,0,0,1.9930775581483582,0,0,0,0,2,3,0.37207344398974407,0,0
covid_hosp/train/1/c-C-1-04.jpg_001,1,0.0071007093289935375,0,5,0.4332311849123527,1,7,1.7608236997368465e-05,1,7,5,3,1,2,0.19217123385137735,1,7
covid_hosp/train/1/c-C-1-06.jpg_000,0,1.983932625399679,0,1,0.7365820418009521,0,0,1.994460663895805,0,0,1,1,2,3,0.3392233837341785,0,0
covid_hosp/train/1/c-C-1-06.jpg_001,1,0.021844097543863517,1,6,0.5185962621031668,1,7,2.1085890888561387e-05,1,7,4,2,1,2,0.15364281719818051,1,7
covid_hosp/train/1/c-C-1-15.jpg_000,0,1.9999999990405128,0,0,0.9295014168921079,0,0,1.9944608898944316,0,0,0,0,0,0,0.38924838566575526,0,0
covid_hosp/train/1/c-C-1-15.jpg_001,1,0.00044557366312303337,1,7,0.40298904294848914,1,7,2.1099856153838914e-05,1,7,5,3,3,5,0.17570481215390799,1,7
covid_hosp/train/1/c-C-1-17.jpg_000,0,1.9999872460906767,0,0,0.9238935497795113,0,0,1.9924240523859638,0,0,0,0,0,0,0.2914843174831957,0,0
covid_hosp/train/1/c-C-1-17.jpg_001,1,0.00030865774391797274,1,7,0.4587340763412302,1,7,6.467151088396239e-05,1,7,5,3,3,5,0.15049216414336475,1,7
covid_hosp/train/1/c-C-1-18.jpg_000,0,1.9999999899256502,0,0,0.9362235387455135,0,0,1.9947296514993185,0,0,0,0,0,0,0.28845482822172563,0,0
covid_hosp/train/1/c-C-1-18.jpg_001,1,0.0004426491184276182,1,7,0.571691939707397,1,7,4.126714457619585e-05,1,7,5,3,3,5,0.1508397983098051,1,7
covid_hosp/train/1/c-C-1-21.jpg_000,0,1.9986429593106292,0,0,0.8501937659692135,0,0,1.9947595804711655,0,0,1,0,0,0,0.37840218592474717,0,0
covid_hosp/train/1/c-C-1-21.jpg_001,1,0.003360095685318476,1,7,0.4066862551237823,1,7,4.396544401441549e-05,1,7,4,3,3,5,0.17814358723687085,1,7
covid_hosp/train/1/c-C-1-28.jpg_000,0,1.99992884321825,0,0,0.8409450269463636,0,0,1.9948270986064707,0,0,0,0,0,0,0.3688258679237859,0,0
covid_hosp/train/1/c-C-1-28.jpg_001,1,0.0008746047601303486,1,7,0.4613910284965461,1,7,5.039730508860085e-05,1,7,5,3,3,5,0.18166903944842006,1,7
covid_hosp/train/1/c-C-1-31.jpg_000,0,1.999382606409592,0,1,0.8312192541802244,0,0,1.994397530367876,0,0,0,0,0,1,0.31657893960429406,0,0
covid_hosp/train/1/c-C-1-31.jpg_001,1,0.0021142482098970294,1,6,0.5535286613561252,1,7,1.7375715843259698e-05,1,7,5,3,3,4,0.15345359142099202,1,7
covid_hosp/train/1/c-C-1-41.jpg_000,0,1.9969037732319304,0,1,0.8655037307332221,0,0,1.9930265364759185,0,0,2,1,1,2,0.36185409410356695,0,0
covid_hosp/train/1/c-C-1-41.jpg_001,1,0.005892212770965521,1,6,0.40806094905100887,1,7,2.0275223940879883e-05,1,7,3,2,2,3,0.16769783135208172,1,7
covid_hosp/train/1/c-D-1-05.jpg_000,0,1.9999975116679107,0,0,0.823608778345239,0,0,1.988186945848434,0,0,3,2,1,2,0.28850739976427087,0,0
covid_hosp/train/1/c-D-1-05.jpg_001,1,0.0005160549735460096,1,7,0.4804208887548205,1,7,0.0008844617361798424,1,7,2,1,2,3,0.16926051911141926,1,7
covid_hosp/train/1/c-D-1-21.jpg_000,0,1.9941139798086633,0,0,0.8079485664920527,0,0,1.9821591059451233,0,0,3,2,1,2,0.28668744694339576,0,0
covid_hosp/train/1/c-D-1-21.jpg_001,1,0.009568808946911589,1,7,0.5145614555103998,1,7,0.0029923617249077994,1,7,2,1,2,3,0.17000965514694488,1,7
covid_hosp/train/1/c-D-1-26.jpg_000,0,1.9997504898170493,0,0,0.9765653595858969,0,0,1.9930042066177902,0,0,2,1,2,4,0.3463298036354917,0,0
covid_hosp/train/1/c-D-1-26.jpg_001,1,0.0013640018606357884,1,7,0.2844625742389384,1,7,2.149832113251815e-05,1,7,3,2,1,1,0.1659126416138208,1,7
covid_hosp/train/1/c-D-1-30.jpg_000,0,1.999961580450543,0,0,0.8226494334009551,0,0,1.9953862166816716,0,0,2,1,0,0,0.3434033129792923,0,0
covid_hosp/train/1/c-D-1-30.jpg_001,1,0.0002232552033162305,1,7,0.47476813355924063,1,7,0.00012325369907972838,1,7,3,2,3,5,0.1579898297313247,1,7
covid_hosp/train/1/c-D-1-33.jpg_000,0,1.9991542895797458,0,0,0.9037063051351276,0,0,1.9926571565906914,0,0,0,0,0,0,0.38970915051295374,0,0
covid_hosp/train/1/c-D-1-33.jpg_001,1,0.002521342318229425,1,7,0.3668527705890934,1,7,4.4753795623297954e-05,1,7,5,3,3,5,0.20970511537120196,1,7
covid_hosp/train/1/c-D-1-34.jpg_000,0,1.999996133762607,0,0,0.9619569683489553,0,0,1.9939256544378106,0,0,1,0,2,2,0.3619604438065549,0,0
covid_hosp/train/1/c-D-1-34.jpg_001,1,0.0003676235713552245,1,7,0.37969140417265024,1,7,1.1566294203513294e-06,1,7,4,3,1,3,0.17462214971913514,1,7
covid_hosp/train/1/c-D-1-41.jpg_000,0,1.9997364135275282,0,0,0.9081956907997368,0,0,1.99439009189644,0,0,0,0,1,1,0.3703756507025693,0,0
covid_hosp/train/1/c-D-1-41.jpg_001,1,0.0013966460073933096,1,7,0.36074456764410134,1,7,1.6963495073074597e-05,1,7,5,3,2,4,0.17065969943520753,1,7
covid_hosp/train/1/c-D-1-43.jpg_000,0,1.9994725695749902,0,0,0.7936982447285955,0,0,1.9842896302019915,0,1,0,0,0,0,0.2755892031679742,0,0
covid_hosp/train/1/c-D-1-43.jpg_001,1,0.001944817756436179,1,7,0.4074930540320687,1,7,0.0021570710661946713,1,6,5,3,3,5,0.16857756395683,1,7
covid_hosp/train/1/c-E-1-02.jpeg_000,0,1.9998659855883383,0,0,0.8426805791339489,0,0,1.9352108238315768,0,1,0,0,0,0,0.25934022283207836,0,0
covid_hosp/train/1/c-E-1-02.jpeg_001,1,9.146462061471183e-05,1,7,0.447524743865776,1,7,0.031123319627098578,1,6,5,3,3,5,0.1824035906642727,1,7
covid_hosp/train/1/c-E-1-10.jpeg_000,0,1.999296530112439,0,0,0.9393770211305724,0,0,1.9916777824739893,0,0,0,0,0,0,0.293520741388519,0,0
covid_hosp/train/1/c-E-1-10.jpeg_001,1,2.8989324680539497e-05,1,7,0.38726369672102323,1,7,0.0001497285257608949,1,7,5,3,3,5,0.17940671486533188,1,7
covid_hosp/train/1/c-E-1-14.jpeg_000,0,1.9994537611647618,0,0,0.8985100894877505,0,0,1.9920594938619605,0,0,0,0,0,0,0.3223368021748212,0,0
covid_hosp/train/1/c-E-1-14.jpeg_001,1,4.983791533796911e-06,1,7,0.40259740964889124,1,7,0.00010232213558980519,1,7,5,3,3,5,0.1667345260174835,1,7
covid_hosp/train/1/c-E-1-18.jpeg_000,0,1.999961439658681,0,0,1.0258959979337723,0,0,1.9928340124288386,0,0,0,0,0,0,0.3423802218578573,0,0
covid_hosp/train/1/c-E-1-18.jpeg_001,1,0.0007479343135068373,1,7,0.3273801502677133,1,7,3.1919259630308616e-05,1,7,5,3,3,5,0.18100634227100776,1,7
covid_hosp/train/1/c-E-1-26.jpeg_000,0,1.9998289957750328,0,0,0.9240692432749792,0,0,1.9942744956113674,0,0,1,1,0,0,0.31814709644278283,0,0
covid_hosp/train/1/c-E-1-26.jpeg_001,1,6.501659540047999e-05,1,7,0.4102639352082591,1,7,1.1221467803745888e-05,1,7,4,2,3,5,0.16095531620583492,1,7
covid_hosp/train/1/c-E-1-31.jpeg_000,0,1.9999809132576338,0,0,0.9121905231370873,0,0,1.9882728161751926,0,0,3,2,2,4,0.2573960543126649,0,0
covid_hosp/train/1/c-E-1-31.jpeg_001,1,0.00028127105587283374,1,7,0.32911737281246156,1,7,0.0008610155268493624,1,7,2,1,1,1,0.14636458492539395,1,7
covid_hosp/train/1/c-E-1-34.jpeg_000,0,1.9984219348983538,0,0,0.9064706043356261,0,0,1.995560009397666,0,0,1,0,3,5,0.28418803715837593,0,0
covid_hosp/train/1/c-E-1-34.jpeg_001,1,0.0003455577167299495,1,7,0.38949237958224914,1,7,0.00015363525690825774,1,7,4,3,0,0,0.14615361635296875,1,7
covid_hosp/train/1/c-E-1-36.jpeg_000,0,1.9982396789930537,0,0,0.9210226793301013,0,0,1.9922418200438003,0,0,1,1,0,1,0.3325668898469728,0,0
covid_hosp/train/1/c-E-1-36.jpeg_001,1,0.00043352275060237755,1,7,0.3845942235258166,1,7,8.252727757895872e-05,1,7,4,2,3,4,0.17725225729060234,1,7
covid_hosp/train/1/c-E-1-40.jpeg_000,0,1.9999707143211487,0,0,0.9923317568751974,0,0,1.9531683652376202,0,0,0,0,0,0,0.2697680079637431,0,0
covid_hosp/train/1/c-E-1-40.jpeg_001,1,0.0002473829886087131,1,7,0.39934081363391205,1,7,0.019040360346472718,1,7,5,3,3,5,0.1546209524186163,1,7
covid_hosp/train/1/c-E-1-45.jpeg_000,0,1.9998362195047945,0,0,0.8976625523453919,0,0,1.9876536441460255,0,0,0,0,0,0,0.25385905986470325,0,0
covid_hosp/train/1/c-E-1-45.jpeg_001,1,0.0011515820493315232,1,7,0.486029566913326,1,7,0.0010350993495010785,1,7,5,3,3,5,0.1570906382349122,1,7
covid_hosp/train/1/c-E-1-51.jpeg_000,0,1.9511064573451482,0,0,0.6752477366299604,0,0,1.9923700923951282,0,0,0,0,0,0,0.32258403705998684,0,0
covid_hosp/train/1/c-E-1-51.jpeg_001,1,0.05855128588043801,1,7,0.47934072695096264,1,7,6.975368548634009e-05,1,7,5,3,3,5,0.16291273762951275,1,7
covid_hosp/train/1/c-E-1-52.jpeg_000,0,1.9992629721774762,0,0,0.9597531424035846,0,0,1.9956319763647152,0,0,2,1,2,4,0.3195310266565192,0,0
covid_hosp/train/1/c-E-1-52.jpeg_001,1,3.611445859785789e-05,1,7,0.3288057256197392,1,7,0.00016738600430266093,1,7,3,2,1,1,0.17493273655968844,1,7
covid_hosp/train/1/c-F-1-02.jpg_000,0,1.999127904286998,0,0,0.8976942044146826,0,0,1.9916844973930856,0,0,0,0,0,0,0.3932150833718928,0,0
covid_hosp/train/1/c-F-1-02.jpg_001,1,0.002566734078566668,1,7,0.4589958596440694,1,7,0.00014882717265862766,1,7,5,3,3,5,0.19414142374204713,1,7
covid_hosp/train/1/c-F-1-13.jpg_000,0,1.9998661138222826,0,0,0.869858738452851,0,0,1.9939986821968008,0,0,0,0,0,0,0.3688199766375113,0,0
covid_hosp/train/1/c-F-1-13.jpg_001,1,0.0010698464367751015,1,7,0.403419852749771,1,7,2.390403429086696e-06,1,7,5,3,3,5,0.16699928102933137,1,7
covid_hosp/train/1/c-F-1-17.jpg_000,0,1.9997669274305272,0,0,0.9539760144058073,0,0,1.9951338533925804,0,0,0,0,0,0,0.3579346710219852,0,0
covid_hosp/train/1/c-F-1-17.jpg_001,1,3.4496210333911925e-05,1,7,0.3984016553508616,1,7,8.587553191719e-05,1,7,5,3,3,5,0.18843032798650505,1,7
covid_hosp/train/1/c-F-1-23.jpg_000,0,1.9998885346445032,0,0,0.9732290833710419,0,0,1.9899201153389754,0,0,0,0,0,0,0.31206330815650385,0,0
covid_hosp/train/1/c-F-1-23.jpg_001,1,0.0010046069238871524,1,7,0.4617204721471836,1,7,0.0004592137526568951,1,7,5,3,3,5,0.16444034503719396,1,7
covid_hosp/train/1/c-F-1-25.jpg_000,0,1.9988923634959912,0,0,0.9258097311385295,0,0,1.9937052959564983,0,0,0,0,0,0,0.41749181801077984,0,0
covid_hosp/train/1/c-F-1-25.jpg_001,1,0.00014746997403869422,1,7,0.41170234854786125,1,7,1.0744426748310332e-07,1,7,5,3,3,5,0.20152305315839703,1,7
covid_hosp/train/1/c-F-1-31.jpg_000,0,1.9999772562545588,0,0,0.8426600054987216,0,0,1.9844599640199987,1,1,4,3,3,5,0.2560041011686389,0,0
